#X_ITRS,Y_ITRS,Z_ITRS
-2029461.1990885872,-4485828.533060072,4043678.9152414827
-2039648.1032801569,-4481290.785875743,4043581.506956043
-2041498.7023559904,-4484655.786820787,4038944.614517049
-2039513.1272360706,-4481215.23382588,4043732.3957589986
-2033177.953388928,-4482921.780997184,4045022.8744160724
-2039581.7710453705,-4481242.875339642,4043667.5469986377
-2032345.7522867452,-4486844.766974145,4041114.0672200825
-2032331.2009441925,-4486811.282494579,4041158.273472746
-2041614.1857459112,-4483654.497607523,4039990.816588965
-2037427.7223626398,-4480819.086407985,4045213.386538291
-2039505.5943891716,-4481192.656549637,4043761.0613978948
-2032143.928058088,-4486052.760051519,4042088.3947510687
-2041530.895909102,-4486924.503886312,4036426.995850944
-2040964.9214241605,-4486685.38852019,4036974.0384219964
-2034916.827324256,-4482111.820396299,4045045.258153046
-2040387.3866324427,-4481700.526012418,4042759.554045615
-2036316.0454955706,-4481049.261727377,4045516.229035994
-2032143.6658168714,-4485136.431852299,4043098.87413086
-2041976.6853181545,-4486737.298306954,4036410.1955456156
-2038100.5819867244,-4480818.442456825,4044877.184640028
-2032104.6874349667,-4485270.885658901,4042970.141808226
-2041683.4355524543,-4485059.529301341,4038406.94707047
-2034851.5833860887,-4483521.180499532,4043523.9593469454
-2040515.0807777697,-4481766.473398862,4042622.901559674
-2041602.996031912,-4483410.92680212,4040264.981855953
-2037376.7387733122,-4480777.33036385,4045284.955286984
-2037981.0273793507,-4480780.396922062,4044978.9968032413
-2040591.6059195686,-4481815.500904964,4042530.5261835344
-2041678.8514893076,-4485170.640662445,4038286.7304421724
-2032158.9719001122,-4484821.234394214,4043438.748421475
-2036609.6658858121,-4480832.582850008,4045608.119676854
-2032171.850600747,-4484645.929219311,4043625.5922091133
-2032994.8359668325,-4488078.366654076,4039428.887107492
-2039921.6491782968,-4487994.490117863,4036053.0000672694
-2041638.4393213533,-4484998.277667964,4038497.0137845953
-2040422.0446838748,-4487540.778017805,4036302.7090151715
-2032726.388304298,-4482178.788680381,4046068.2075662534
-2039208.8810679752,-4488502.915715219,4035849.3022119165
-2033602.9692977187,-4488606.734569865,4038541.8035933226
-2035263.3043361218,-4481276.639205246,4045792.6463660244
-2033597.9257286282,-4482311.046413731,4045485.9863490867
-2039364.1230371294,-4480240.026427741,4044882.2731928364
-2032118.2013640213,-4484746.920397304,4043541.1018879344
-2039410.686606071,-4489598.449908588,4034540.3133475534
-2040562.6683267287,-4487420.056417898,4036365.4046775624
-2032427.6330168273,-4487367.95370434,4040496.1998722996
-2041621.7919342148,-4485658.06636821,4037777.86307396
-2038507.6154551695,-4488882.404958988,4035782.010736728
-2035610.902833283,-4489309.023529401,4036762.0507916147
-2041536.3706593495,-4485909.915965163,4037542.9442869364
-2040955.4108658296,-4482057.372956796,4042081.673702627
-2034828.5491860514,-4489867.007954876,4036538.5517507764
-2036200.1724665212,-4489382.399582096,4036386.0889540194
-2035882.2148105607,-4489379.9962943,4036547.94547872
-2035567.393824845,-4486673.505611304,4039689.7717539384
-2038502.9551118908,-4488915.313899579,4035748.0586844864
-2036960.586921106,-4480705.643626058,4045572.371546518
-2041538.0399761137,-4482877.29992611,4040885.8860970847
-2034135.8209259352,-4481805.253363606,4045774.343299181
-2031965.3906690362,-4485002.504642883,4043335.8082537814
-2041760.453357848,-4483476.801692649,4040113.5063884817
-2032244.5604033873,-4487136.043414658,4040843.5728015066
-2039747.961354151,-4488228.121816248,4035882.3649450606
-2034873.8973293703,-4489249.8537680255,4037196.3224905278
-2043402.7071469924,-4484908.725994501,4037712.35588253
-2039344.6676437918,-4488508.746436106,4035774.8826495865
-2035983.4457703813,-4489423.388677701,4036449.412806198
-2034661.4192202997,-4481433.395812677,4045921.1795579847
-2033462.7540721635,-4488627.268750412,4038589.37058105
-2034613.0538518687,-4482717.601220651,4044529.425568483
-2040552.166541734,-4487546.17118237,4036231.608322439
-2032959.189591777,-4488210.932589952,4039300.567969757
-2039193.3154606912,-4488617.203286801,4035731.0821184493
-2039853.9560858246,-4488178.401557176,4035884.1134402254
-2032322.5411048352,-4487402.817948043,4040510.3796375184
-2041729.5918248915,-4485627.4613325475,4037757.631154946
-2038721.1965550852,-4488871.648108285,4035686.9277115525
-2037804.7615422995,-4489221.291474317,4035760.2833217536
-2039629.9953556606,-4481006.253892108,4043904.3002859345
-2041375.4437301294,-4482444.832564917,4041444.1414046544
-2039472.0791210874,-4489812.314917013,4034273.7644701283
-2038634.2735598846,-4482260.302137547,4043020.15473831
-2041336.6532022003,-4482333.670252422,4041586.132586036
-2037211.1645052184,-4489385.82668303,4035876.089811048
-2038104.260891522,-4489158.885090127,4035679.128645563
-2040265.0758091905,-4487900.970806372,4035984.155545738
-2040289.2884691965,-4481309.33461517,4043240.003013356
-2034068.674528602,-4481740.70682897,4045879.13394188
-2035050.4986719964,-4489375.487130338,4036969.371306948
-2041345.6799485714,-4482314.723767146,4041602.503234858
-2038548.227003248,-4480639.671311509,4044850.1553520984
-2036205.9321885377,-4489498.77175688,4036254.8924221587
-2032645.795308336,-4483179.934530367,4045004.693371147
-2041229.2994488124,-4482137.633338211,4041856.037668134
-2041921.8853902868,-4483598.897598136,4039898.0511465925
-2037028.688710266,-4489455.414529583,4035890.7305452265
-2032680.0076947366,-4483099.8204196645,4045075.896884996
-2038852.5636921,-4480674.377692492,4044659.5015178304
-2041636.4541393933,-4482742.899185529,4040984.799431896
-2037860.7443765574,-4480540.265094282,4045303.995046969
-2041776.8675130496,-4485640.469170043,4037719.6169305034
-2031808.8066395721,-4485895.781142894,4042429.2813103404
-2042021.0588604813,-4484413.8033580845,4038949.8741720784
-2040826.8960359334,-4487384.772585815,4036272.0056317537
-2033077.364948744,-4488473.567952944,4038951.8125482243
-2031946.5951939581,-4484604.065118621,4043784.54087757
-2042016.3442815407,-4484087.2602521535,4039312.2829070254
-2036487.8128583478,-4487431.819789874,4038392.781729548
-2032805.0193344702,-4488220.407235841,4039367.316770684
-2041681.2886085217,-4486031.609807634,4037336.2012358713
-2032070.8194682216,-4484203.358791845,4044164.160539571
-2033259.6561602792,-4488637.13366144,4038680.1879580733
-2035285.3143917993,-4481001.986981333,4046084.45848828
-2037713.9176567397,-4480514.22426566,4045406.226357881
-2040559.36572926,-4488302.537413009,4035394.0303684743
-2040720.0972319995,-4481548.980396127,4042760.0553127765
-2035846.4417081415,-4489540.492227092,4036388.894040695
-2031740.2776679164,-4486219.690982072,4042106.4502834952
-2039272.17700365,-4480750.985194337,4044364.926389316
-2031844.4984013375,-4486425.536044795,4041827.2994424435
-2036944.9181770997,-4489513.718504319,4035868.3895789976
-2036947.65932421,-4488649.147493107,4036820.297377416
-2039108.411322925,-4480681.09777673,4044523.9847866707
-2040396.727129616,-4481259.379414892,4043241.2875569146
-2033845.13741058,-4481795.487000926,4045930.66177473
-2041309.339685314,-4482089.47960321,4041869.0547502134
-2035705.8043171498,-4489568.820640794,4036428.078453032
-2038581.9740735022,-4480544.960871631,4044937.685843228
-2042098.352738343,-4484398.750032859,4038927.769723328
-2034067.7907780784,-4489178.096594113,4037679.0731688906
-2033346.772889097,-4488772.364162984,4038487.46134405
-2041692.4654898755,-4486172.779772528,4037174.9500750676
-2041330.6462440225,-4486834.25851412,4036626.769164477
-2040773.2851522458,-4481507.395119959,4042779.2753772377
-2039046.286092358,-4488885.957090315,4035508.3728579236
-2031713.368420102,-4485443.266350894,4042976.013883142
-2032444.8135494518,-4483276.097100253,4044999.2989236633
-2040351.7282539366,-4483136.967206201,4041193.5815150104
-2032353.417888706,-4487827.006971976,4040027.206175401
-2032123.2335497397,-4481090.310475037,4047570.3786413814
-2042308.6815678116,-4487094.499085186,4035850.1081716926
-2040938.2494498093,-4487427.914748607,4036168.680373874
-2031727.2747864474,-4486355.678585974,4041963.0204263614
-2041999.8074756144,-4483270.712693307,4040220.8925951943
-2042120.0399853457,-4483833.74605405,4039539.8867833684
-2031921.0064633626,-4487093.003521321,4041053.03760324
-2037209.8615106503,-4489555.754082368,4035689.379438606
-2042021.7901328453,-4484803.681673577,4038519.6262245676
-2040825.9742874391,-4481043.7286293125,4043264.1340570124
-2038284.4408561285,-4491083.021026316,4033467.3476226814
-2041606.599699624,-4487947.439069835,4035261.1962460224
-2032812.759770362,-4488432.976340982,4039129.061244486
-2033064.4037306057,-4482401.179844727,4045653.748048058
-2032836.356048524,-4482656.70274665,4045486.1944532567
-2036952.1524864302,-4490487.737439752,4034790.809074316
-2041798.6701038117,-4486129.151702318,4037169.8762007058
-2040958.2149478379,-4480948.277931947,4043303.163393144
-2042084.444057401,-4483436.973451063,4039995.1937155016
-2042130.025299195,-4483645.850305733,4039742.061766972
-2034118.2216927533,-4481484.328806216,4046137.0085533997
-2032993.3145357848,-4482445.20498759,4045640.8012380465
-2033983.1219142475,-4481575.420107523,4046104.2175168796
-2031633.1352776794,-4485961.216929713,4042445.0930344523
-2032380.335160097,-4481199.9209613,4047320.7865483137
-2037262.547542292,-4487917.285049617,4037469.5828513494
-2032394.2172532799,-4483201.067529173,4045107.3613060815
-2041737.1735973419,-4482569.732418318,4041125.302083127
-2041755.1493042,-4486304.20583212,4036998.652221485
-2040766.4952090327,-4486679.730147811,4037079.63265352
-2032743.73847322,-4488458.156429031,4039135.857655985
-2041383.1546831285,-4486977.355188256,4036442.698211083
-2034794.8491369311,-4481179.135743275,4046134.7174245194
-2043064.4673374535,-4484681.145966902,4038132.649019778
-2038458.7730182912,-4487891.941684924,4036898.556728087
-2037101.5916180003,-4486617.008675636,4038983.8673955873
-2031790.4910670735,-4484361.855047832,4044129.7668306734
-2042261.1396719145,-4484168.330974001,4039100.320828946
-2042012.3574215334,-4482940.279747737,4040578.945654231
-2031822.7815041156,-4484233.845241992,4044254.742730132
-2034182.452013982,-4481363.618451717,4046237.943213865
-2032030.5637380278,-4487599.5463679,4040439.6637822795
-2041785.1964532174,-4482528.999349663,4041146.1687323074
-2031763.1270269803,-4484361.306637668,4044144.073137102
-2036605.9569137301,-4488094.9498997405,4037602.4544633487
-2034804.8027421562,-4480995.306702922,4046332.424312544
-2033657.210803709,-4489177.075654049,4037885.7830339763
-2038305.8733744072,-4480331.409064199,4045311.397316061
-2038908.8885175684,-4489121.533280771,4035317.422602028
-2035655.364073529,-4480613.846885236,4046327.133721409
-2041527.0537501392,-4486845.683638092,4036515.8272846336
-2031868.820700342,-4487337.946240822,4040809.092804493
-2039723.893586945,-4488679.380761984,4035396.8556951103
-2035433.9185051785,-4480686.338766216,4046358.085261548
-2034676.4706036309,-4481034.001722535,4046354.0170101183
-2042026.6906595607,-4485890.728595875,4037318.589057793
-2041007.5819397166,-4487572.204131173,4035974.870254195
-2034359.12164524,-4481207.1989007555,4046321.9507947704
-2031632.7548113193,-4486733.937032779,4041593.2784765093
-2037694.7984239426,-4489594.936630368,4035403.360646206
-2031662.1097201663,-4484552.2489207005,4043984.1202507582
-2038077.0235741744,-4489486.2775772605,4035331.7822206053
-2042305.6917158093,-4484837.495510765,4038340.1887084483
-2041829.899531457,-4486385.688174163,4036871.380709367
-2041828.5948602478,-4482402.001412205,4041264.466996653
-2033408.900689524,-4481868.630653553,4046068.444144335
-2031484.7228220026,-4485539.298814968,4042984.614631977
-2039654.3307771564,-4488762.961552344,4035339.5303434636
-2042760.1952343206,-4482653.695093353,4040520.4805935067
-2037683.5454122964,-4480199.823372151,4045768.0942451744
-2033657.2589577856,-4489902.457750665,4037085.948982194
-2041463.6748268926,-4487041.989672547,4036331.114139027
-2041547.2964299377,-4486914.054404808,4036430.305490154
-2040174.8612198324,-4488404.699989543,4035473.9131545294
-2031517.9264947753,-4485065.446759771,4043490.4606590667
-2031509.7936595636,-4486340.055584988,4042089.142816291
-2031612.3361468108,-4484586.666313951,4043971.0939101214
-2040591.3656233894,-4488068.347278182,4035636.226711199
-2040335.7110521626,-4487070.851369501,4036864.0811707205
-2039110.5304963712,-4489108.075557332,4035231.295687732
-2031865.332150021,-4487572.990953702,4040551.6780991787
-2037544.9490511343,-4489680.262665899,4035384.3117860346
-2033403.481314593,-4489141.818969587,4038051.703775239
-2041642.1574414633,-4482026.810191874,4041771.50701267
-2032654.156153963,-4482697.631753582,4045532.296419954
-2042236.8096945032,-4488178.809498733,4034690.529501331
-2031429.419965969,-4485382.375075535,4043185.330587651
-2032673.2114920823,-4485659.826787029,4042256.623987169
-2039216.3698666047,-4480402.449852043,4044777.1667617834
-2032258.2425280455,-4483096.894990472,4045290.307259805
-2041772.5980782663,-4486631.451997542,4036629.092067886
-2031497.068723872,-4486543.077964768,4041871.660906804
-2039410.7532873014,-4485995.370647268,4038513.053235655
-2034767.0157071915,-4489717.314732938,4036734.415077281
-2039980.779271038,-4480658.845157831,4044111.711602373
-2034976.8495926063,-4489766.695453045,4036574.9003568795
-2039961.9795722908,-4480645.847821006,4044135.455850715
-2037622.368077333,-4489697.47725,4035326.565914677
-2042417.2197461762,-4484560.993718045,4038589.2170467707
-2034823.538522472,-4489742.126681438,4036678.7553915926
-2036017.0286885188,-4489890.755118167,4035917.2767018117
-2042287.6341226855,-4483226.112658508,4040125.9492634693
-2040392.6378217177,-4488318.79751608,4035459.5853130473
-2031385.1428950706,-4485888.142010391,4042649.8396873297
-2041242.5404481424,-4481474.674642751,4042580.389266013
-2039590.8335139644,-4488905.614851855,4035214.03422744
-2037414.5078571488,-4480160.854925921,4045945.7725949734
-2035868.7840121242,-4489906.750431506,4035973.8687458946
-2034812.3434538324,-4480865.309466352,4046471.984159184
-2033657.923255288,-4481537.376209831,4046308.997246666
-2042180.0429531925,-4485896.345012155,4037235.610343895
-2031396.8084623828,-4485134.145605587,4043475.3587652477
-2040836.07422114,-4487951.731748641,4035642.2779445387
-2038123.848228213,-4489603.255913449,4035179.3554427307
-2040795.707943362,-4484626.514596512,4039328.89112661
-2032069.3481639554,-4488051.459485228,4039921.9621087178
-2031973.1280121328,-4487911.785966031,4040124.1458504903
-2031760.9197257853,-4487611.153577445,4040561.880823274
-2034638.2682439194,-4489757.424885027,4036754.6554026427
-2036486.5412078178,-4489932.841255248,4035635.7796462327
-2034069.2644749214,-4489582.768010962,4037232.142529389
-2036612.8253829053,-4489930.612907479,4035575.00406237
-2037205.6524296685,-4480108.00506519,4046108.622477198
-2033715.9079646722,-4481442.954935393,4046384.0727164773
-2042378.0013118156,-4483288.245143593,4040012.1933301142
-2040003.5735646882,-4488694.518339132,4035240.1245444706
-2031814.2981723058,-4483669.221437221,4044881.5475152675
-2035346.3300304573,-4488304.581520524,4038002.0295618665
-2037095.049062606,-4490081.569419747,4035167.1012968537
-2034308.6002802593,-4481529.777273796,4045991.5711432206
-2037833.0350007992,-4480098.398153324,4045805.0742955883
-2042363.9978199955,-4485467.940282713,4037615.8623099094
-2042065.8957346173,-4482444.335510323,4041098.9687421983
-2031303.8859624097,-4485766.194175151,4042824.986670149
-2031593.3978941194,-4487280.0939027015,4041010.7898288933
-2037263.3910738507,-4489863.323254965,4035323.4489892703
-2040240.7523077717,-4488535.507509428,4035296.6913710837
-2035286.1916152744,-4480555.650236514,4046576.152382894
-2036113.3043259575,-4489980.643618672,4035769.958388942
-2042459.7912776526,-4485247.877147611,4037810.5396614075
-2032318.4510264883,-4482795.99057433,4045591.9385900535
-2040039.0643631136,-4480554.018072037,4044198.1101654368
-2037596.8355169343,-4489807.947218542,4035217.545747451
-2033752.8271072097,-4489499.066849392,4037482.8772643018
-2042528.3703848664,-4483897.486684516,4039265.1482721353
-2032660.5949287233,-4482354.905649003,4045906.9639421
-2037000.095921819,-4489322.372909948,4036051.739783955
-2035290.8565783422,-4480534.384840766,4046597.263890951
-2031631.6767457984,-4483968.831964564,4044642.6370073054
-2033477.6376235029,-4489380.283907675,4037751.639849586
-2034160.3138958414,-4490404.760607049,4036280.2194193723
-2039119.4696437048,-4480215.669771148,4045031.630957716
-2032626.7531207707,-4488794.653061727,4038823.411277268
-2034730.0626084234,-4480768.191449413,4046620.2663497464
-2038709.552617706,-4489469.030440676,4035034.0812654193
-2041485.5093328375,-4487338.490752718,4035993.257662371
-2038112.954199896,-4480056.5205014255,4045711.088640561
-2034537.7920783893,-4485812.824652559,4041154.3014907804
-2041622.8393830752,-4481684.694501607,4042158.3983605104
-2042420.299963263,-4485479.639430627,4037574.7713580746
-2042589.2968083604,-4484237.011810051,4038860.2792986473
-2033087.2707709735,-4489190.081070862,4038156.8215796803
-2040312.7086663086,-4480861.431968267,4043722.1358404052
-2042186.646250977,-4482492.758598765,4040985.115424842
-2036467.8693553193,-4480144.511272418,4046437.7907153084
-2032518.9029436938,-4482445.913239551,4045877.5660321196
-2035187.2462963506,-4480529.286196906,4046654.7650599587
-2032202.1166343575,-4488436.686976598,4039430.7289783624
-2031995.7116870931,-4488182.932352072,4039813.8704655385
-2041626.8655728665,-4481638.034509342,4042207.82992246
-2035288.035332396,-4490017.337170959,4036142.725703508
-2038658.8703272645,-4489536.894147235,4034984.6318615167
-2041444.5164960723,-4487474.81409952,4035863.4726461344
-2040917.7006488862,-4484015.287080736,4039941.7498914665
-2033471.5689812172,-4481495.690078428,4046448.27124592
-2037598.0322706117,-4489887.35301462,4035129.3932838533
-2037139.528925641,-4483770.133128884,4042103.850824956
-2038884.0550755758,-4489457.463060941,4034959.459254847
-2032681.6806381573,-4488939.529750587,4038636.1663982742
-2041034.591332994,-4487963.318482222,4035530.101558708
-2032818.9308092522,-4482051.928089777,4046161.747130118
-2040745.8733171416,-4488255.357944145,4035352.663259313
-2031887.837693939,-4488807.94881733,4039178.7384634097
-2032857.7377278123,-4482005.634494296,4046193.359416043
-2041316.6023971746,-4487676.331195406,4035705.3275859044
-2038101.6439088383,-4479983.080423073,4045797.7272889838
-2042635.4333657096,-4483772.884184803,4039348.9274116536
-2037930.0140928968,-4488251.600044627,4036766.753938889
-2034984.800204986,-4490003.3945440855,4036309.933748288
-2036575.5259317826,-4480067.777132933,4046468.492737473
-2036293.9674212877,-4482726.222335281,4043678.2587097497
-2037079.0503976776,-4490037.718833457,4035223.4619690245
-2038836.134223043,-4485871.3120516995,4038937.5621176306
-2037069.662503554,-4490051.057645093,4035213.4552019443
-2041863.668458897,-4481778.458343103,4041934.4267841796
-2039072.8958852638,-4480661.227622521,4044563.6768843867
-2042576.8466917204,-4485355.040911423,4037633.7687793043
-2037908.2318830192,-4479930.132010903,4045952.9530683514
-2035593.7638831264,-4480291.116426216,4046713.822177523
-2031310.6826582209,-4487070.358833418,4041383.604954864
-2037449.7649045533,-4479934.922175134,4046177.2333941967
-2036752.261056507,-4490101.197913777,4035317.0984345796
-2042642.388018382,-4485088.311232821,4037895.048637298
-2040983.339017669,-4488130.904835294,4035370.982885147
-2034949.0044478087,-4490043.622893365,4036283.5012950487
-2032653.830226068,-4489023.579286973,4038557.438118749
-2038838.1508642246,-4483574.588219287,4041468.931576405
-2031351.4106041738,-4484274.370510087,4044446.0825576247
-2041908.383876967,-4486979.25685579,4036177.6104945326
-2039941.1200669368,-4488969.287807674,4034968.4338468276
-2042726.7726636622,-4484505.4406149015,4038495.471920898
-2035428.0773052163,-4490127.658814809,4035950.9631775725
-2037389.9061671589,-4479913.732287382,4046230.5697288024
-2038710.0710877185,-4479954.274261215,4045524.839574607
-2034752.5331356104,-4490022.881316498,4036404.7474913695
-2034281.7295036602,-4480835.39746859,4046770.652442815
-2037668.0553233186,-4489968.464114845,4035004.8980791653
-2041573.6284776109,-4481363.607083247,4042537.0716722435
-2035743.0152311001,-4480194.47376811,4046745.64824345
-2042738.5083407157,-4484690.731202789,4038285.2933415207
-2032231.0348148267,-4482549.113532141,4045907.9171961225
-2031232.7174338908,-4487000.00340242,4041500.217681132
-2031672.3621568813,-4483423.344469891,4045223.7223995924
-2042067.9123790488,-4486788.191039108,4036308.402068264
-2042563.9874502374,-4485659.708973624,4037304.279079372
-2039229.985805915,-4480045.83074647,4045163.559051772
-2035264.3024631243,-4490146.795917051,4036011.8672797973
-2034610.5723904893,-4480629.448287498,4046833.0759811793
-2038971.603702153,-4489549.245724907,4034814.4221862517
-2039668.4797391684,-4482234.140271632,4042531.1568352506
-2042205.5694029345,-4482135.733945264,4041369.2974650236
-2031184.852339246,-4486925.596754375,4041606.225667791
-2041567.7585872384,-4481308.672650771,4042600.5818042085
-2042122.2350804987,-4486725.100284346,4036350.7659776695
-2039335.5163597565,-4480055.625541108,4045099.9183715307
-2031146.7098321312,-4484767.590032676,4044004.7532926463
-2033190.4935744423,-4481543.184214047,4046536.6430700826
-2037282.0991210586,-4490154.3627079455,4034993.179999671
-2031385.1191158714,-4483988.815499155,4044744.0585375065
-2031958.761134219,-4486154.892031058,4042068.4996535634
-2032490.4985358557,-4488987.329108385,4038679.1906213285
-2036430.2813852625,-4490202.401728854,4035366.7311371267
-2032009.1298779866,-4482822.420676324,4045717.6788325985
-2036143.3944690207,-4490217.533773691,4035493.6954837344
-2042137.4198546724,-4486728.792598842,4036339.091546061
-2032718.9950646197,-4481960.668705135,4046312.4096628134
-2034609.6410160912,-4480599.638874426,4046866.410344176
-2032951.210985834,-4489350.017423009,4038048.6023357576
-2042706.5522251264,-4485258.477451578,4037675.2944328682
-2032525.5062728527,-4489047.097876767,4038595.7603254872
-2042139.2208489112,-4481959.077513772,4041597.301549331
-2031904.2859422008,-4488395.383208997,4039625.399464273
-2042607.5719938371,-4483518.972227678,4039642.842658762
-2034938.622830925,-4490139.240188367,4036183.271432665
-2031714.3236750665,-4488166.903045344,4039972.4400826506
-2031182.344121597,-4487060.515221894,4041458.719794367
-2032059.4227286563,-4488608.564532345,4039312.665117108
-2031615.2044907587,-4483411.101278468,4045265.841590946
-2031317.838367909,-4487445.860458677,4040965.9919963293
-2034007.2961361841,-4480907.564116966,4046828.494451855
-2031650.3431340412,-4483329.101927054,4045338.659988553
-2037959.5891807019,-4479815.297229596,4046053.8550277385
-2038632.887165054,-4482329.871404289,4042944.141506429
-2037791.7160354045,-4490026.126661369,4034879.400105913
-2031029.0429150804,-4486498.222832832,4042155.4666495114
-2032839.1809372986,-4489319.19787389,4038138.679420102
-2041683.214483067,-4481328.952498989,4042520.4104686775
-2038503.177350377,-4489815.878053475,4034754.980850214
-2041801.54221442,-4487347.115793261,4035825.504768174
-2039412.259467195,-4489415.607215519,4034741.129061042
-2031354.9739224447,-4483880.518858465,4044878.561153061
-2035844.5212142118,-4490271.88331576,4035583.4201786756
-2041884.2005424653,-4487250.595342818,4035890.5403117836
-2039992.505108329,-4480189.909494255,4044622.8910981896
-2037205.2066928714,-4479801.1378821265,4046447.198961107
-2037092.0141274803,-4486915.054336578,4038660.0363616343
-2034951.4178690528,-4488263.275783334,4038245.312513831
-2032788.20265395,-4489345.661960682,4038135.0256532636
-2032843.0717464096,-4489384.556878313,4038064.666061449
-2036903.4699237286,-4490247.212908649,4035080.388792291
-2031678.0407891169,-4488245.630086473,4039903.802691981
-2039828.4354763594,-4480101.06412488,4044803.004821714
-2039870.2381220101,-4480115.326813277,4044766.347435109
-2035373.6006535164,-4480181.40836741,4046945.02619751
-2042872.9585474043,-4485068.338555934,4037801.6201406918
-2030934.6266761993,-4486301.76875041,4042419.353676274
-2033748.8389987727,-4480997.15553871,4046859.124256184
-2037548.8198581534,-4481237.183441424,4044691.7551356894
-2037565.5829908338,-4479742.631624022,4046331.261893066
-2039394.7945444102,-4489482.385281667,4034676.244205332
-2031459.905276843,-4487948.832010839,4040340.2777919336
-2042719.2234021036,-4483561.779536754,4039539.737401559
-2038903.6553622824,-4488796.808170372,4035678.086465716
-2041685.3738295087,-4487616.055044754,4035587.138427892
-2037295.7630496593,-4479743.403564133,4046465.514047039
-2038608.6222635603,-4489848.947771844,4034665.720003946
-2042854.692662805,-4483360.729561237,4039693.584418284
-2038651.605871633,-4489834.515820529,4034660.110143717
-2040034.965105474,-4484997.723708175,4039300.510595147
-2030945.5489555544,-4486663.677310454,4042014.8425160507
-2036521.7555393502,-4479823.676786561,4046764.5627276506
-2030898.9952804274,-4485185.03929982,4043668.506401186
-2039689.8660742205,-4489361.238992622,4034662.073525313
-2034625.3921415962,-4480435.0167457275,4047040.0366809005
-2031679.1319104086,-4488596.164648473,4039516.7551822285
-2041430.280736743,-4480737.738499011,4043298.9340946875
-2042514.6785851966,-4486343.762512772,4036574.7279767795
-2031825.1312832704,-4482803.037706541,4045831.1817263737
-2041452.0830134118,-4480747.195616158,4043277.589869995
-2042607.663932898,-4486126.203817491,4036768.049987376
-2031001.1600160268,-4484587.3130207425,4044276.406826581
-2030852.4854003142,-4486247.041365225,4042520.825858751
-2037245.910550594,-4479697.801988905,4046540.756542047
-2037590.6355004674,-4490208.7613159595,4034778.710562653
-2042676.6956662724,-4482585.345975182,4040637.6522864485
-2031320.780730256,-4487851.723604484,4040517.0119654327
-2042690.976973936,-4482614.582999117,4040598.264510607
-2042485.7121957624,-4486449.027330632,4036473.1664097067
-2042217.9229121187,-4486951.734457747,4036052.96552365
-2036099.0987146683,-4487691.432295433,4038301.1672670245
-2042916.9796058382,-4483362.3135397835,4039660.649814914
-2032170.336007798,-4488978.509724434,4038849.2255817084
-2030817.7053709244,-4485578.380943182,4043275.5091308374
-2031521.3273566638,-4488219.325815186,4040011.2749163336
-2038090.2495160052,-4479668.098465057,4046150.7333373106
-2036122.891718788,-4479864.6029175995,4046919.155069982
-2040880.0793185288,-4488558.889484962,4034950.788698551
-2032068.4606408705,-4488911.084813449,4038974.579305035
-2039421.3100097103,-4479850.582526563,4045283.0415315256
-2031660.0731098556,-4482968.552146906,4045731.332026132
-2033977.018133966,-4480723.920471087,4047046.1415530345
-2041963.7340105087,-4487400.409016507,4035685.5312828263
-2036427.0596144989,-4490416.199578483,4035132.6097489367
-2035044.7419470847,-4486694.105234608,4039928.7589295735
-2041412.2799806523,-4488097.878968919,4035192.6195495925
-2040348.4257994317,-4480141.587391143,4044497.9559256546
-2035848.0503417207,-4479883.119624353,4047036.3560710503
-2030755.1530618016,-4485603.929391055,4043278.6602578466
-2034002.489325913,-4480670.242658028,4047092.5731327953
-2029573.840099159,-4486335.131801324,4043063.9357132968
-2034394.6922332244,-4480447.768025573,4047141.4923085026
-2033520.2545459957,-4480977.216881515,4046995.564728888
-2041501.1326925412,-4486427.0312342495,4036990.414627694
-2031704.2290449168,-4488601.270004103,4039498.5594419115
-2036473.3068536194,-4486605.890741533,4039310.71863943
-2041314.351837599,-4479825.343922698,4044362.9924472887
-2034526.6460817978,-4490312.413397534,4036198.6133427517
-2033827.7803788788,-4481334.226880682,4046447.9404505827
-2042854.4182532707,-4482747.1538395565,4040370.2534897765
-2030750.4867568372,-4486389.277127607,4042415.0683979904
-2038095.1757878202,-4480343.5495569175,4045403.5109078772
-2033794.0202257663,-4490112.211781931,4036786.1945099407
-2031388.4361380192,-4488985.016522807,4039233.5613263804
-2041265.1099867995,-4488312.996120699,4035029.120743977
-2033434.529601161,-4481001.562095541,4047011.6454688367
-2033720.0152445575,-4490083.232462565,4036855.2027687556
-2035934.7468241402,-4490503.277716638,4035283.1060985266
-2032648.2304530423,-4481644.400189506,4046696.5619246913
-2042912.3566227327,-4482828.3478401955,4040251.7178790835
-2043044.3845600325,-4485157.724104462,4037617.2273516795
-2042862.2718295136,-4485853.927256279,4036940.7771130917
-2038051.3002878309,-4480110.848553745,4045682.0573890316
-2030963.8966371329,-4484224.969251905,4044694.5872736094
-2035069.0390294786,-4480078.079626755,4047211.456018713
-2041384.0821771673,-4480658.247422298,4043409.7137362896
-2033699.285612029,-4490114.214147603,4036831.4218765767
-2030761.3911507824,-4484848.854265129,4044108.0863670907
-2037803.9336486282,-4483330.653153735,4042255.7452377137
-2037312.4686723019,-4480778.992655004,4045315.3035370284
-2034975.4154709408,-4490462.545827952,4035808.3703296003
-2035970.7199970605,-4490538.223390197,4035226.562461912
