#RowID_	Lon_Calc	Lat_Calc	Z
1383	-114.3922567	39.56978303	1735.104
1384	-114.4929676	39.56318682	1735.105
1385	-114.3682992	39.49281203	1735.105
1386	-114.3919057	39.63488009	1735.105
1387	-114.4296403	39.53181983	1735.104
1388	-114.4183741	39.54750114	1735.105
1389	-114.4005783	39.55561763	1735.105
1390	-114.4543959	39.63732639	1735.104
1391	-114.4993674	39.60478669	1735.105
1392	-114.4841989	39.54026896	1735.105
1393	-114.4618039	39.62757901	1735.104
1394	-114.3904203	39.63413414	1735.105
1395	-114.4006523	39.57251067	1735.104
1396	-114.4020867	39.52873847	1735.105
1397	-114.4953912	39.52626953	1735.104
1398	-114.3727023	39.54587626	1735.104
1399	-114.5050914	39.51487942	1735.104
1400	-114.5035956	39.58818845	1735.105
1401	-114.421875	39.55405373	1735.105
1402	-114.3715621	39.61636283	1735.105
1403	-114.4097717	39.6430064	1735.105
1404	-114.4919975	39.53024544	1735.104
1405	-114.4952781	39.55691614	1735.104
1406	-114.3923916	39.62151287	1735.105
1407	-114.3779021	39.53944031	1735.104
1408	-114.440434	39.57153885	1735.105
1409	-114.404752	39.64006474	1735.104
1410	-114.3647349	39.48435818	1735.105
1411	-114.4259879	39.52627943	1735.105
1412	-114.3870407	39.56114938	1735.104
1413	-114.3926369	39.5883119	1735.105
1414	-114.3599199	39.51765608	1735.105
1415	-114.470158	39.4714674	1735.104
1416	-114.4314893	39.54667133	1735.105
1417	-114.3730917	39.60794638	1735.104
1418	-114.369601	39.55524214	1735.104
1419	-114.4030271	39.52877896	1735.105
1420	-114.3865101	39.46492358	1735.104
1421	-114.3764229	39.51990604	1735.104
1422	-114.3990965	39.58591056	1735.105
1423	-114.4427046	39.56277724	1735.104
1424	-114.4121363	39.48847803	1735.105
1425	-114.3847324	39.50585643	1735.105
1426	-114.5023392	39.58024722	1735.104
1427	-114.3862949	39.56905112	1735.105
1428	-114.3602999	39.60195296	1735.105
1429	-114.3742052	39.60655528	1735.105
1430	-114.3831585	39.6183244	1735.104
1431	-114.501277	39.59978251	1735.104
1432	-114.4355851	39.55242974	1735.104
1433	-114.3943051	39.59378954	1735.104
1434	-114.485043	39.61847798	1735.105
1435	-114.5142194	39.54522796	1735.104
1436	-114.4749571	39.47442402	1735.105
1437	-114.4958677	39.57339752	1735.105
1438	-114.4668538	39.55375128	1735.104
1439	-114.3479568	39.54075174	1735.104
1440	-114.3687955	39.48851724	1735.105
1441	-114.4509108	39.63926865	1735.104
1442	-114.421296	39.64294454	1735.105
1443	-114.4215247	39.54931557	1735.104
1444	-114.3250893	39.55730968	1735.104
1445	-114.4090133	39.52342791	1735.105
1446	-114.4909259	39.49396349	1735.105
1447	-114.3543723	39.6123425	1735.105
1448	-114.3852381	39.53269033	1735.104
1449	-114.4107523	39.57490955	1735.105
1450	-114.3830889	39.46634761	1735.105
1451	-114.4132826	39.5919364	1735.105
1452	-114.5060755	39.58172972	1735.104
1453	-114.4632608	39.52221642	1735.104
1454	-114.4995879	39.60159422	1735.105
1455	-114.3610457	39.49593209	1735.105
1456	-114.4998813	39.51399421	1735.104
1457	-114.4295949	39.54099737	1735.105
1458	-114.4098659	39.59115023	1735.105
1459	-114.4896252	39.56225924	1735.104
1460	-114.3972307	39.5817136	1735.105
1461	-114.400492	39.52195253	1735.105
1462	-114.4549743	39.46460594	1735.105
1463	-114.4653767	39.55651322	1735.105
1464	-114.4415634	39.60760933	1735.104
1465	-114.4180202	39.64243051	1735.104
1466	-114.4144704	39.50180661	1735.105
1467	-114.3300675	39.57914144	1735.105
1468	-114.4608441	39.5654955	1735.104
1469	-114.4984395	39.60154727	1735.105
1470	-114.3293053	39.55038009	1735.105
1471	-114.3585645	39.50786414	1735.105
1472	-114.374977	39.51271108	1735.105
1473	-114.4269512	39.57211492	1735.105
1474	-114.3807733	39.56528413	1735.105
1475	-114.5137431	39.54849984	1735.104
1476	-114.3686074	39.48129962	1735.104
1477	-114.4546658	39.57370618	1735.105
1478	-114.426805	39.57497577	1735.105
1479	-114.4751159	39.47791378	1735.105
1480	-114.3342247	39.59218619	1735.105
1481	-114.3540297	39.52745016	1735.104
1482	-114.4470707	39.63950452	1735.105
1483	-114.4069554	39.54975666	1735.105
1484	-114.3920135	39.62507057	1735.105
1485	-114.4527162	39.52300544	1735.105
1486	-114.4677639	39.57528743	1735.105
1487	-114.3697215	39.55606009	1735.104
1488	-114.412458	39.52816975	1735.105
1489	-114.3994678	39.59631206	1735.105
1490	-114.47689	39.52768375	1735.105
1491	-114.3454375	39.54338409	1735.104
1492	-114.4190372	39.55357278	1735.105
1493	-114.3967918	39.63864513	1735.104
1494	-114.4631194	39.46764571	1735.105
1495	-114.4581308	39.6363986	1735.104
1496	-114.4443244	39.55344728	1735.105
1497	-114.4468687	39.58385556	1735.104
1498	-114.4928533	39.57087076	1735.105
1499	-114.468064	39.53686554	1735.105
1500	-114.4390288	39.64093155	1735.105
1501	-114.4264811	39.64256658	1735.104
1502	-114.3704642	39.51863365	1735.104
1503	-114.3525372	39.53318134	1735.104
1504	-114.3376575	39.59966054	1735.104
1505	-114.4419934	39.58949942	1735.104
1506	-114.379291	39.57788635	1735.104
1507	-114.5072037	39.51468071	1735.104
1508	-114.4851143	39.61767536	1735.104
1509	-114.4048179	39.52693893	1735.105
1510	-114.4951787	39.56227453	1735.105
1511	-114.4191222	39.59782518	1735.105
1512	-114.3943431	39.57765575	1735.104
1513	-114.5017789	39.51265439	1735.104
1514	-114.4892607	39.61674724	1735.105
1515	-114.3864935	39.52881649	1735.104
1516	-114.4663532	39.54279743	1735.105
1517	-114.3774206	39.47229713	1735.104
1518	-114.4215328	39.53522487	1735.105
1519	-114.4573546	39.46494749	1735.104
1520	-114.4021134	39.56236155	1735.105
1521	-114.4563435	39.61009273	1735.104
1522	-114.4801571	39.47761537	1735.104
1523	-114.4782099	39.53006229	1735.105
1524	-114.4578719	39.5420267	1735.104
1525	-114.4808235	39.58524757	1735.104
1526	-114.4038606	39.5917785	1735.105
1527	-114.3837041	39.60769748	1735.104
1528	-114.3520797	39.53343286	1735.104
1529	-114.497662	39.5598404	1735.105
1530	-114.4584117	39.57304241	1735.104
1531	-114.493616	39.51035631	1735.104
1532	-114.4335515	39.46340083	1735.105
1533	-114.4431873	39.64001452	1735.105
1534	-114.3596715	39.61281619	1735.104
1535	-114.425965	39.51039528	1735.105
1536	-114.4294381	39.51552843	1735.104
1537	-114.3738247	39.4790374	1735.105
1538	-114.4162971	39.59975885	1735.105
1539	-114.4331464	39.56146463	1735.104
1540	-114.4665361	39.5224505	1735.105
1541	-114.3570738	39.50230547	1735.105
1542	-114.3748713	39.53093765	1735.105
1543	-114.3248226	39.56239047	1735.104
1544	-114.3794968	39.46851113	1735.104
1545	-114.4382692	39.52763226	1735.105
1546	-114.4222871	39.56457417	1735.105
1547	-114.4888369	39.53865811	1735.104
1548	-114.3857711	39.57369599	1735.105
1549	-114.5053929	39.53905491	1735.105
1550	-114.3878135	39.62045816	1735.104
1551	-114.3788195	39.51127102	1735.104
1552	-114.4603807	39.60348101	1735.105
1553	-114.4518306	39.63828323	1735.105
1554	-114.4472214	39.46310922	1735.105
1555	-114.4128887	39.57924717	1735.105
1556	-114.3764057	39.5521625	1735.104
1557	-114.5006052	39.59874934	1735.105
1558	-114.4906287	39.52375178	1735.105
1559	-114.3922082	39.62430897	1735.105
1560	-114.4525239	39.56246545	1735.104
1561	-114.3800955	39.53301953	1735.104
1562	-114.336972	39.58500277	1735.104
1563	-114.4140822	39.50585331	1735.105
1564	-114.4502212	39.5952078	1735.105
1565	-114.3752147	39.60140467	1735.104
1566	-114.3787112	39.57928941	1735.105
1567	-114.4692324	39.51142092	1735.105
1568	-114.4862241	39.48909466	1735.104
1569	-114.4692208	39.6258211	1735.104
1570	-114.4355966	39.58459156	1735.105
1571	-114.5040024	39.58396793	1735.105
1572	-114.4715464	39.54642068	1735.105
1573	-114.3963552	39.55531214	1735.104
1574	-114.5009349	39.53702739	1735.105
1575	-114.3845336	39.57867852	1735.104
1576	-114.3745109	39.51870144	1735.105
1577	-114.4175293	39.50796047	1735.104
1578	-114.4488518	39.6393099	1735.105
1579	-114.4295074	39.61278115	1735.104
1580	-114.4221687	39.51969729	1735.104
1581	-114.4676363	39.5750698	1735.104
1582	-114.3841675	39.58925467	1735.104
1583	-114.4028169	39.55036053	1735.104
1584	-114.4337775	39.64258571	1735.104
1585	-114.4342909	39.54817313	1735.104
1586	-114.3692854	39.59580087	1735.104
1587	-114.3416114	39.60320618	1735.104
1588	-114.4994127	39.59965734	1735.105
1589	-114.4837326	39.61689835	1735.104
1590	-114.4806527	39.47851994	1735.104
1591	-114.4246074	39.56817951	1735.104
1592	-114.4007074	39.61859744	1735.104
1593	-114.5139853	39.54874535	1735.104
1594	-114.3814514	39.55584208	1735.105
1595	-114.340623	39.54835151	1735.105
1596	-114.423604	39.6175633	1735.104
1597	-114.4504677	39.54102208	1735.104
1598	-114.4371604	39.47024968	1735.104
1599	-114.4979243	39.60584963	1735.105
1600	-114.4541744	39.53565591	1735.104
1601	-114.4360192	39.53480732	1735.105
1602	-114.3990634	39.62744321	1735.104
1603	-114.3803254	39.51943237	1735.104
1604	-114.4893411	39.53099017	1735.104
1605	-114.4370323	39.58914241	1735.104
1606	-114.4087622	39.58457016	1735.105
1607	-114.500143	39.51855865	1735.104
1608	-114.3457563	39.5425445	1735.105
1609	-114.3699017	39.62430031	1735.105
1610	-114.4331155	39.5466296	1735.105
1611	-114.404051	39.60100874	1735.105
1612	-114.4971995	39.56054999	1735.105
1613	-114.3291485	39.5711623	1735.105
1614	-114.4346847	39.60058076	1735.105
1615	-114.4065307	39.63573025	1735.105
1616	-114.4596152	39.63561933	1735.104
1617	-114.3965122	39.63913475	1735.104
1618	-114.4754343	39.58609859	1735.104
1619	-114.4965223	39.505657	1735.105
1620	-114.4407419	39.46342991	1735.105
1621	-114.4309552	39.61274283	1735.105
1622	-114.448188	39.58060548	1735.105
1623	-114.4227586	39.47324802	1735.104
1624	-114.4834786	39.51765408	1735.105
1625	-114.3582815	39.51275933	1735.104
1626	-114.4251397	39.46308039	1735.105
1627	-114.3483878	39.53708229	1735.105
1628	-114.3833605	39.54434047	1735.105
1629	-114.390729	39.6343971	1735.104
1630	-114.3982613	39.5931384	1735.104
1631	-114.3851258	39.60369726	1735.104
1632	-114.3740276	39.57043147	1735.105
1633	-114.4175257	39.5149505	1735.105
1634	-114.4675047	39.52361261	1735.104
1635	-114.4731007	39.62771077	1735.105
1636	-114.4076919	39.49695025	1735.105
1637	-114.4531583	39.6386252	1735.105
1638	-114.4234111	39.56914547	1735.105
1639	-114.3939619	39.54926294	1735.104
1640	-114.4359391	39.57248153	1735.105
1641	-114.3763534	39.60402484	1735.104
1642	-114.4032258	39.55685786	1735.105
1643	-114.3856667	39.49732899	1735.104
1644	-114.4203103	39.61408063	1735.105
1645	-114.3584308	39.52311745	1735.105
1646	-114.3689519	39.57920522	1735.104
1647	-114.3660841	39.48556859	1735.105
1648	-114.374069	39.56907593	1735.104
1649	-114.3711774	39.59511681	1735.105
1650	-114.4127589	39.64365649	1735.105
